Date,Open,High,Low,Close,Volume
2017-04-19,36983,37438,36859,37066,288730
2017-04-20,37066,37066,36364,36777,670980
2017-04-21,36777,36777,36529,36529,328120
2017-04-24,36405,36942,36364,36529,1018010
2017-04-25,36859,36942,36529,36529,439080
2017-04-26,36529,36777,36405,36405,447800
2017-04-27,36446,36529,35785,35950,674620
2017-04-28,35702,36364,35702,36364,232740
2017-05-03,36529,37025,36198,36198,1294970
2017-05-04,36612,36777,35785,35785,1416510
2017-05-05,36198,36198,33884,34256,8151580
2017-05-08,34256,35041,34256,34421,1809990
2017-05-09,34421,35207,34421,35124,1245020
2017-05-10,34959,35083,34835,35000,1890600
2017-05-11,34793,35041,34711,35000,1278600
2017-05-12,35000,35000,34711,34711,860250
2017-05-15,34959,35041,34711,34876,886350
2017-05-16,34959,35000,34711,34876,804870
2017-05-17,34793,35000,34545,34545,731110
2017-05-18,34628,34711,34298,34298,754350
2017-05-19,34463,34711,34339,34711,640680
2017-05-22,34711,34793,34380,34380,637100
2017-05-23,34380,34711,34298,34711,448810
2017-05-24,34711,35124,34628,35041,1148690
2017-05-25,34793,35496,34793,35165,1465630
2017-05-26,35165,35455,34711,34752,798750
2017-05-29,34752,35331,34752,35041,1041460
2017-05-30,34876,35000,34463,34504,847100
2017-05-31,34504,34711,33678,34504,1541290
2017-06-01,34298,34711,34132,34463,508970
2017-06-02,34463,34463,34256,34298,1163020
2017-06-05,34298,34380,33471,33554,1415110
2017-06-06,33223,34091,33223,33471,572540
2017-06-07,33306,33802,32769,33058,511780
2017-06-08,33058,33471,33058,33347,352870
2017-06-09,33388,33471,33140,33388,506400
2017-06-12,33388,33884,33388,33802,644880
2017-06-13,33471,33802,33388,33802,1050500
2017-06-14,33967,33967,33306,33471,399910
2017-06-15,33512,33512,33140,33306,841020
2017-06-16,33306,33388,33140,33388,626820
2017-06-19,33388,33512,33182,33388,553410
2017-06-20,33388,33802,33306,33678,701760
2017-06-21,33512,33719,33388,33430,874260
2017-06-22,33471,33760,33430,33471,1042230
2017-06-23,33388,33554,33306,33471,451110
2017-06-26,33471,34132,33306,33802,793250
2017-06-27,33884,34298,33719,34298,1218480
2017-06-28,34132,34463,34008,34132,651150
2017-06-29,34132,34463,33926,34132,986710
2017-06-30,34132,34132,33636,33802,780490
2017-07-03,33719,34215,33719,34050,999250
2017-07-04,34050,34050,33719,33760,966810
2017-07-05,33760,33843,33388,33471,1702690
2017-07-06,33306,33471,33017,33099,2204890
2017-07-07,33140,33471,33058,33471,876790
2017-07-10,33471,33678,33058,33595,949710
2017-07-11,33306,33554,33264,33264,805780
2017-07-12,33306,33636,33223,33264,767100
2017-07-13,33471,33595,33264,33512,860180
2017-07-14,33512,33595,33388,33554,762930
2017-07-17,33471,33595,33264,33554,597860
2017-07-18,33678,33678,33512,33595,531840
2017-07-19,33595,33884,33595,33884,598320
2017-07-20,33967,34545,33636,34132,849700
2017-07-21,34215,34545,34215,34380,651270
2017-07-24,34545,35000,34380,35000,1391610
2017-07-25,35165,35537,34917,35537,1153220
2017-07-26,35537,35620,34050,34298,2221320
2017-07-27,34380,34959,34380,34959,940530
2017-07-28,35413,35537,35041,35537,4429380
2017-07-31,35124,35620,35000,35620,914780
2017-08-01,35702,35702,34959,34959,574960
2017-08-02,34959,35372,34669,35372,673110
2017-08-03,35248,35289,34793,34793,352360
